date,Real Upper Band,Real Middle Band,Real Lower Band
2008-02-07,141.8816,135.8955,129.9094
2008-02-08,141.0464,135.4845,129.9226
2008-02-11,140.3388,135.1645,129.9902
2008-02-12,139.1978,134.85,130.5022
2008-02-13,138.8987,134.76,130.6213
2008-02-14,138.6875,134.6695,130.6515
2008-02-15,138.7364,134.755,130.7736
2008-02-19,138.7223,134.928,131.1337
2008-02-20,138.4715,135.188,131.9045
2008-02-21,138.4674,135.2345,132.0016
2008-02-22,138.5011,135.266,132.0309
2008-02-25,138.6653,135.4805,132.2957
2008-02-26,139.0559,135.6365,132.2171
2008-02-27,139.3518,135.752,132.1522
2008-02-28,139.4595,135.85,132.2405
2008-02-29,139.3145,135.6725,132.0305
2008-03-03,138.6526,135.3685,132.0844
2008-03-04,138.3645,135.127,131.8895
2008-03-05,138.3705,135.112,131.8535
2008-03-06,138.6197,135.0125,131.4053
2008-03-07,139.0703,134.8015,130.5327
2008-03-10,139.7073,134.548,129.3887
2008-03-11,139.7093,134.4905,129.2717
2008-03-12,139.6955,134.309,128.9225
2008-03-13,139.4912,134.073,128.6548
2008-03-14,139.5213,133.795,128.0687
2008-03-17,139.6174,133.453,127.2886
2008-03-18,139.4508,133.3585,127.2662
2008-03-19,139.1888,133.0785,126.9682
2008-03-20,139.0156,132.943,126.8704
2008-03-24,138.9035,132.898,126.8925
2008-03-25,138.5045,132.774,127.0435
2008-03-26,137.651,132.516,127.381
2008-03-27,136.6688,132.244,127.8192
2008-03-28,135.8644,131.976,128.0876
2008-03-31,135.6789,131.8835,128.0881
2008-04-01,136.3114,132.039,127.7666
2008-04-02,136.9447,132.2245,127.5043
2008-04-03,137.5133,132.385,127.2567
2008-04-04,138.1233,132.6765,127.2297
2008-04-07,138.6114,133.039,127.4666
2008-04-08,138.7766,133.48,128.1834
2008-04-09,139.0173,133.6415,128.2657
2008-04-10,139.2385,133.8745,128.5105
2008-04-11,139.2338,133.961,128.6882
2008-04-14,139.038,134.127,129.216
2008-04-15,138.5262,134.374,130.2218
2008-04-16,138.8073,134.535,130.2627
2008-04-17,138.81,134.8715,130.933
2008-04-18,139.2099,135.1915,131.1731
2008-04-21,139.6506,135.383,131.1154
2008-04-22,139.9384,135.5375,131.1366
2008-04-23,140.1251,135.7635,131.4019
2008-04-24,140.3117,136.0405,131.7693
2008-04-25,140.4472,136.445,132.4428
2008-04-28,140.4961,136.828,133.1599
2008-04-29,140.746,136.9515,133.157
2008-04-30,140.8641,137.0295,133.1949
2008-05-01,141.4624,137.2335,133.0046
2008-05-02,142.0802,137.4645,132.8488
2008-05-05,142.4922,137.658,132.8238
2008-05-06,143.0976,137.9195,132.7414
2008-05-07,143.2339,138.104,132.9741
2008-05-08,143.3231,138.264,133.2049
2008-05-09,143.0787,138.54,134.0013
2008-05-12,142.7212,138.9165,135.1118
2008-05-13,142.1062,139.2785,136.4508
2008-05-14,142.1405,139.4745,136.8085
2008-05-15,142.4869,139.7485,137.0101
2008-05-16,142.9067,139.9575,137.0083
2008-05-19,143.3466,140.1825,137.0184
2008-05-20,143.4513,140.38,137.3087
2008-05-21,143.3224,140.4685,137.6146
2008-05-22,143.2467,140.528,137.8093
2008-05-23,143.4047,140.43,137.4553
2008-05-27,143.4373,140.3815,137.3257
2008-05-28,143.431,140.3925,137.354
2008-05-29,143.3646,140.4795,137.5944
2008-05-30,143.3114,140.441,137.5706
2008-06-02,143.2117,140.3105,137.4093
2008-06-03,143.2189,140.1735,137.1281
2008-06-04,143.0273,139.972,136.9167
2008-06-05,143.1024,140.035,136.9676
2008-06-06,143.3519,139.8885,136.4251
2008-06-09,143.5007,139.7745,136.0483
2008-06-10,143.6138,139.5485,135.4832
2008-06-11,143.935,139.2215,134.508
2008-06-12,143.9938,138.9055,133.8172
2008-06-13,143.5236,138.5865,133.6494
2008-06-16,142.9291,138.265,133.6009
2008-06-17,142.1416,137.891,133.6404
2008-06-18,141.6244,137.509,133.3936
2008-06-19,141.4749,137.2555,133.0361
2008-06-20,141.613,136.859,132.105
2008-06-23,141.8359,136.5495,131.2631
2008-06-24,141.8542,136.176,130.4978
2008-06-25,141.593,135.8015,130.01
2008-06-26,141.5452,135.213,128.8808
2008-06-27,141.2788,134.572,127.8652
2008-06-30,141.0069,134.026,127.0451
2008-07-01,140.6723,133.5405,126.4087
2008-07-02,140.4507,132.9485,125.4463
2008-07-03,139.348,132.225,125.102
2008-07-07,139.1811,131.6615,124.1419
2008-07-08,138.5855,131.1925,123.7995
2008-07-09,138.1917,130.635,123.0783
2008-07-10,137.9403,130.203,122.4657
2008-07-11,137.6242,129.6725,121.7208
2008-07-14,136.9195,129.001,121.0825
2008-07-15,136.1613,128.239,120.3167
2008-07-16,135.0293,127.6585,120.2877
2008-07-17,133.9904,127.206,120.4216
2008-07-18,132.7177,126.784,120.8503
2008-07-21,132.0221,126.5075,120.9929
2008-07-22,131.3643,126.309,121.2537
2008-07-23,130.7832,126.158,121.5328
2008-07-24,129.6759,125.843,122.0101
2008-07-25,129.38,125.7055,122.031
2008-07-28,129.1904,125.511,121.8316
2008-07-29,128.9486,125.426,121.9034
2008-07-30,128.9817,125.4335,121.8853
2008-07-31,129.0527,125.466,121.8793
2008-08-01,129.0387,125.4585,121.8783
2008-08-04,129.038,125.457,121.876
2008-08-05,129.236,125.513,121.79
2008-08-06,129.7099,125.72,121.7301
2008-08-07,129.8289,125.8055,121.7821
2008-08-08,130.2936,126.0845,121.8754
2008-08-11,130.8512,126.4835,122.1158
2008-08-12,130.6394,126.901,123.1626
2008-08-13,130.6904,127.1355,123.5806
2008-08-14,130.945,127.3545,123.764
2008-08-15,131.3031,127.566,123.8289
2008-08-18,131.3754,127.6865,123.9976
2008-08-19,131.3631,127.664,123.9649
2008-08-20,131.3288,127.637,123.9452
2008-08-21,131.3131,127.7525,124.1919
2008-08-22,131.4326,127.954,124.4754
2008-08-25,131.0293,128.1205,125.2117
2008-08-26,130.9825,128.18,125.3775
2008-08-27,130.9818,128.1795,125.3772
2008-08-28,131.1994,128.345,125.4906
2008-08-29,131.1459,128.4715,125.7971
2008-09-02,130.7857,128.623,126.4603
2008-09-03,130.7829,128.601,126.4191
2008-09-04,131.2945,128.3575,125.4205
2008-09-05,131.5785,128.231,124.8835
2008-09-08,131.4509,128.113,124.7751
2008-09-09,131.4926,127.737,123.9814
2008-09-10,131.5129,127.458,123.4031
2008-09-11,131.3989,127.3055,123.2121
2008-09-12,131.1178,127.1365,123.1552
2008-09-15,131.4328,126.626,121.8192
2008-09-16,131.4321,126.3025,121.1729
2008-09-17,132.3876,125.786,119.1844
2008-09-18,132.3871,125.4135,118.4399
2008-09-19,132.1414,125.2469,118.3525
2008-09-22,131.6527,124.8284,118.0041
2008-09-23,131.6814,124.4049,117.1285
2008-09-24,131.4835,123.9779,116.4724
2008-09-25,130.916,123.5904,116.2648
2008-09-26,129.8861,123.1314,116.3767
2008-09-29,130.2437,122.2719,114.3001
2008-09-30,129.613,121.6809,113.7488
2008-10-01,128.8282,121.0934,113.3587
2008-10-02,129.0581,120.4854,111.9127
2008-10-03,129.226,119.7719,110.3178
2008-10-06,129.5345,118.6629,107.7913
2008-10-07,130.8078,117.5164,104.2251
2008-10-08,131.7439,116.2084,100.6729
2008-10-09,132.9023,114.4744,96.0466
2008-10-10,133.3357,112.6054,91.8751
2008-10-13,132.6714,111.6664,90.6615
2008-10-14,131.605,110.5594,89.5138
2008-10-15,131.8453,109.2344,86.6235
2008-10-16,130.8896,107.9179,84.9463
2008-10-17,128.8489,106.358,83.8671
2008-10-20,126.8867,105.246,83.6053
2008-10-21,125.2207,104.122,83.0233
2008-10-22,123.4415,102.703,81.9645
2008-10-23,120.7605,101.2465,81.7325
2008-10-24,117.7712,99.5495,81.3278
2008-10-27,116.7495,98.1645,79.5795
2008-10-28,113.7532,97.0495,80.3458
2008-10-29,110.1675,95.8935,81.6195
2008-10-30,107.3584,95.1085,82.8586
2008-10-31,104.6007,94.4395,84.2783
2008-11-03,103.1273,94.0535,84.9797
2008-11-04,103.1746,94.066,84.9574
2008-11-05,103.0061,93.991,84.9759
2008-11-06,103.0083,93.9855,84.9627
2008-11-07,102.9447,94.237,85.5293
2008-11-10,101.9196,93.8005,85.6814
2008-11-11,101.0986,93.2935,85.4884
2008-11-12,101.4488,93.071,84.6932
2008-11-13,101.3454,92.9285,84.5116
2008-11-14,101.4541,92.59,83.7259
2008-11-17,100.8007,91.92,83.0393
2008-11-18,100.3847,91.4715,82.5583
2008-11-19,100.916,91.026,81.136
2008-11-20,102.1936,90.2185,78.2434
2008-11-21,102.6374,89.8435,77.0496
2008-11-24,102.5887,89.9145,77.2403
2008-11-25,102.1659,89.5105,76.8551
2008-11-26,101.8618,89.3105,76.7592
2008-11-28,101.1619,89.005,76.8481
2008-12-01,100.2225,88.269,76.3155
2008-12-02,98.9644,87.6745,76.3846
2008-12-03,96.6514,87.0155,77.3796
2008-12-04,95.1799,86.4755,77.7711
2008-12-05,94.8374,86.3315,77.8256
2008-12-08,94.2712,86.189,78.1068
2008-12-09,93.7521,86.0395,78.3269
2008-12-10,93.8121,86.0595,78.3069
2008-12-11,93.9627,86.169,78.3753
2008-12-12,93.6597,86.0685,78.4773
2008-12-15,93.7547,86.13,78.5053
2008-12-16,94.4653,86.449,78.4327
2008-12-17,94.9018,86.646,78.3902
2008-12-18,95.0259,87.0285,79.0311
2008-12-19,93.6625,87.6635,81.6645
2008-12-22,92.7553,88.0405,83.3257
2008-12-23,92.7067,88.0875,83.4683
2008-12-24,92.6802,88.1295,83.5788
2008-12-26,92.5838,88.035,83.4862
2008-12-29,92.3481,87.876,83.4039
2008-12-30,91.841,88.219,84.597
2008-12-31,91.9243,88.4675,85.0107
2009-01-02,92.6743,88.7495,84.8247
2009-01-05,93.1041,89.127,85.1499
2009-01-06,93.7625,89.404,85.0455
2009-01-07,93.7241,89.3875,85.0509
2009-01-08,93.8609,89.4646,85.0683
2009-01-09,93.8024,89.4136,85.0248
2009-01-12,93.8397,89.3641,84.8885
2009-01-13,93.851,89.2701,84.6892
2009-01-14,94.1221,89.1011,84.0801
2009-01-15,93.9736,88.7271,83.4806
2009-01-16,93.8009,88.4306,83.0603
2009-01-20,94.342,87.9946,81.6472
2009-01-21,94.362,87.7876,81.2132
2009-01-22,94.5008,87.5721,80.6434
2009-01-23,94.5957,87.4196,80.2435
2009-01-26,94.6251,87.2706,79.9161
2009-01-27,94.5903,87.1391,79.6879
2009-01-28,94.6143,87.1631,79.7119
2009-01-29,94.4279,86.9421,79.4563
2009-01-30,94.1012,86.5716,79.042
2009-02-02,93.1689,86.0526,78.9363
2009-02-03,92.05,85.5971,79.1442
2009-02-04,90.4978,85.0901,79.6824
2009-02-05,89.5494,84.7851,80.0208
2009-02-06,88.54,84.582,80.6239
2009-02-09,88.0644,84.4825,80.9005
2009-02-10,87.7316,84.2904,80.8493
2009-02-11,87.3124,84.1149,80.9175
2009-02-12,87.2806,84.0795,80.8783
2009-02-13,87.2452,83.9975,80.7497
2009-02-17,87.5194,83.7055,79.8915
2009-02-18,87.7428,83.6285,79.5141
2009-02-19,88.0766,83.335,78.5934
2009-02-20,88.4655,83.0685,77.6715
2009-02-23,89.1713,82.6455,76.1197
2009-02-24,89.2147,82.3355,75.4563
2009-02-25,89.146,81.9526,74.7592
2009-02-26,88.6075,81.3641,74.1207
2009-02-27,88.6024,80.8331,73.0638
2009-03-02,89.1105,80.2216,71.3327
2009-03-03,89.4422,79.5961,69.75
2009-03-04,89.2154,78.9956,68.7758
2009-03-05,89.1945,78.2691,67.3437
2009-03-06,88.7319,77.4866,66.2413
2009-03-09,87.6093,76.5432,65.477
2009-03-10,85.8845,75.7967,65.7088
2009-03-11,84.863,75.2732,65.6833
2009-03-12,83.6688,74.8682,66.0675
2009-03-13,82.3458,74.4897,66.6335
2009-03-16,81.0684,74.1447,67.2209
2009-03-17,80.8774,74.0927,67.3079
2009-03-18,81.0632,74.1377,67.2121
2009-03-19,81.197,74.1756,67.1542
2009-03-20,81.1025,74.1401,67.1777
2009-03-23,82.3278,74.5196,66.7114
2009-03-24,82.8527,74.6811,66.5095
2009-03-25,83.557,74.91,66.263
2009-03-26,84.6416,75.2845,65.9274
2009-03-27,85.3948,75.6685,65.9422
2009-03-30,85.6038,76.078,66.5522
2009-03-31,85.77,76.5505,67.331
2009-04-01,86.1575,77.017,67.8765
2009-04-02,86.4737,77.7485,69.0233
2009-04-03,86.6805,78.5155,70.3505
2009-04-06,86.2026,79.29,72.3774
2009-04-07,85.917,79.764,73.611
2009-04-08,85.5747,80.2585,74.9423
2009-04-09,86.1437,80.774,75.4043
2009-04-13,86.6098,81.261,75.9122
2009-04-14,86.5807,81.6855,76.7903
2009-04-15,86.8915,82.039,77.1865
2009-04-16,87.4867,82.3675,77.2483
2009-04-17,88.0314,82.7745,77.5176
2009-04-20,87.573,83.1105,78.648
2009-04-21,87.7729,83.2515,78.7301
2009-04-22,87.8403,83.443,79.0457
2009-04-23,88.0129,83.639,79.2651
2009-04-24,88.3744,83.8165,79.2586
2009-04-27,88.5491,84.028,79.5069
2009-04-28,88.236,84.367,80.498
2009-04-29,88.1485,84.7605,81.3725
2009-04-30,88.201,85.0785,81.956
2009-05-01,88.5555,85.3015,82.0475
2009-05-04,89.6521,85.6325,81.6129
2009-05-05,90.4218,85.981,81.5402
2009-05-06,91.2445,86.5056,81.7666
2009-05-07,91.6544,86.9221,82.1897
2009-05-08,92.6633,87.2806,81.8978
2009-05-11,93.1542,87.5511,81.9479
2009-05-12,93.4719,87.8821,82.2922
2009-05-13,93.5189,88.0536,82.5882
2009-05-14,93.649,88.2006,82.7521
2009-05-15,93.7097,88.2821,82.8544
2009-05-18,93.7594,88.6721,83.5847
2009-05-19,93.8845,88.9751,84.0656
2009-05-20,93.7773,89.2736,84.7698
2009-05-21,93.5995,89.4656,85.3316
2009-05-22,93.5205,89.5836,85.6466
2009-05-26,93.4604,89.8566,86.2527
2009-05-27,93.0867,90.0616,87.0364
2009-05-28,93.0214,90.2381,87.4547
2009-05-29,93.1295,90.4936,87.8576
2009-06-01,93.8001,90.8376,87.875
2009-06-02,94.4768,91.0361,87.5953
2009-06-03,94.8049,91.1901,87.5752
2009-06-04,95.1902,91.3095,87.4288
2009-06-05,95.6151,91.494,87.3729
2009-06-08,95.7897,91.553,87.3163
2009-06-09,96.1637,91.723,87.2823
2009-06-10,96.4686,91.8945,87.3204
2009-06-11,96.6949,92.2015,87.7081
2009-06-12,96.9561,92.4835,88.0109
2009-06-15,96.818,92.693,88.568
2009-06-16,96.8132,92.7135,88.6138
2009-06-17,96.8055,92.735,88.6645
2009-06-18,96.7705,92.8205,88.8704
2009-06-19,96.5727,92.962,89.3512
2009-06-22,96.5303,92.975,89.4196
2009-06-23,96.7075,92.8775,89.0474
2009-06-24,96.6592,92.8999,89.1405
2009-06-25,96.6279,92.9579,89.2878
2009-06-26,96.6217,92.9234,89.225
2009-06-29,96.4203,92.8199,89.2194
2009-06-30,96.1686,92.6749,89.1811
2009-07-01,96.0762,92.6089,89.1415
2009-07-02,95.9264,92.3729,88.8193
2009-07-06,95.71,92.1354,88.5607
2009-07-07,95.6914,91.8304,87.9693
2009-07-08,95.4761,91.4984,87.5206
2009-07-09,95.1826,91.1869,87.1911
2009-07-10,94.7088,90.8439,86.9789
2009-07-13,93.9433,90.595,87.2466
2009-07-14,93.6579,90.4805,87.303
2009-07-15,93.9299,90.5615,87.193
2009-07-16,94.1645,90.6395,87.1144
2009-07-17,94.5201,90.735,86.9499
2009-07-20,95.1033,90.8896,86.6758
2009-07-21,95.8109,91.2041,86.5972
2009-07-22,96.4058,91.5141,86.6223
2009-07-23,97.4163,91.8912,86.3661
2009-07-24,98.3362,92.1902,86.0442
2009-07-27,99.2175,92.5157,85.8139
2009-07-28,99.8755,92.7752,85.6749
2009-07-29,100.4569,93.0603,85.6637
2009-07-30,101.1551,93.3773,85.5995
2009-07-31,101.7672,93.8273,85.8874
2009-08-03,102.5698,94.3593,86.1488
2009-08-04,103.1103,94.9913,86.8723
2009-08-05,103.3884,95.6118,87.8352
2009-08-06,103.3871,96.1978,89.0085
2009-08-07,103.2914,96.8598,90.4282
2009-08-10,103.2743,97.4042,91.5341
2009-08-11,102.9076,97.8602,92.8128
2009-08-12,102.9705,98.2372,93.5039
2009-08-13,102.979,98.6602,94.3414
2009-08-14,102.8676,98.9932,95.1188
2009-08-17,102.6191,99.1522,95.6852
2009-08-18,102.3827,99.3282,96.2736
2009-08-19,102.0707,99.5487,97.0266
2009-08-20,102.155,99.7151,97.2752
2009-08-21,102.6593,99.9606,97.2619
2009-08-24,103.0809,100.1911,97.3013
2009-08-25,103.4172,100.4546,97.492
2009-08-26,103.6247,100.7305,97.8363
2009-08-27,103.9214,100.967,98.0126
2009-08-28,104.1542,101.1955,98.2368
2009-08-31,104.2829,101.2965,98.3101
2009-09-01,104.2857,101.2715,98.2573
2009-09-02,104.3006,101.242,98.1834
2009-09-03,104.2889,101.28,98.2711
2009-09-04,104.3506,101.323,98.2954
2009-09-08,104.5236,101.4205,98.3174
2009-09-09,104.7772,101.6205,98.4638
2009-09-10,105.2376,101.82,98.4024
2009-09-11,105.6277,101.98,98.3323
2009-09-14,106.0773,102.2045,98.3317
2009-09-15,106.3016,102.575,98.8484
2009-09-16,106.896,102.9865,99.077
2009-09-17,107.3984,103.3465,99.2946
2009-09-18,107.7869,103.633,99.4791
2009-09-21,108.1236,103.807,99.4904
2009-09-22,108.5347,104.0125,99.4903
2009-09-23,108.7627,104.1635,99.5643
2009-09-24,108.8452,104.2555,99.6658
2009-09-25,108.8813,104.308,99.7347
2009-09-28,109.0882,104.455,99.8218
2009-09-29,109.217,104.632,100.047
2009-09-30,109.023,104.9015,100.78
2009-10-01,108.5902,105.059,101.5278
2009-10-02,108.2923,105.151,102.0097
2009-10-05,108.1081,105.249,102.3899
2009-10-06,108.0337,105.3775,102.7213
2009-10-07,108.0316,105.481,102.9304
2009-10-08,108.1472,105.572,102.9968
2009-10-09,108.3443,105.6965,103.0487
2009-10-12,108.5924,105.8165,103.0406
2009-10-13,108.7694,105.9035,103.0376
2009-10-14,109.18,106.003,102.826
2009-10-15,109.6673,106.1305,102.5937
2009-10-16,109.9694,106.239,102.5086
2009-10-19,110.4454,106.406,102.3666
2009-10-20,110.7267,106.513,102.2993
2009-10-21,110.8911,106.6155,102.3399
2009-10-22,111.1964,106.8315,102.4666
2009-10-23,111.2672,107.013,102.7588
2009-10-26,111.2852,107.0425,102.7998
2009-10-27,111.2895,107.0635,102.8375
2009-10-28,111.3426,107.0045,102.6664
2009-10-29,111.1196,107.1885,103.2574
2009-10-30,110.938,107.242,103.546
2009-11-02,110.9026,107.257,103.6114
2009-11-03,110.9599,107.214,103.4681
2009-11-04,111.001,107.17,103.339
2009-11-05,111.0074,107.182,103.3566
2009-11-06,111.0008,107.1755,103.3502
2009-11-09,111.2315,107.27,103.3085
2009-11-10,111.4652,107.3765,103.2878
2009-11-11,111.6019,107.4185,103.2351
2009-11-12,111.5034,107.3845,103.2656
2009-11-13,111.6051,107.421,103.2369
2009-11-16,111.8778,107.492,103.1062
2009-11-17,112.2419,107.5985,102.9551
2009-11-18,112.6581,107.7505,102.8429
2009-11-19,112.7187,107.775,102.8313
2009-11-20,112.8376,107.8425,102.8474
2009-11-23,113.1758,108.038,102.9002
2009-11-24,113.5017,108.2665,103.0313
2009-11-25,113.7028,108.615,103.5272
2009-11-27,113.782,108.761,103.74
2009-11-30,113.5153,109.08,104.6447
2009-12-01,113.3836,109.429,105.4744
2009-12-02,113.1203,109.759,106.3977
2009-12-03,112.5607,110.032,107.5033
2009-12-04,112.3347,110.24,108.1453
2009-12-07,111.9707,110.4255,108.8803
2009-12-08,111.9683,110.4275,108.8867
2009-12-09,111.9541,110.449,108.9439
2009-12-10,111.9743,110.4735,108.9727
2009-12-11,111.9462,110.5775,109.2088
2009-12-14,112.0948,110.69,109.2852
2009-12-15,112.1134,110.697,109.2806
2009-12-16,112.1408,110.706,109.2712
2009-12-17,112.0793,110.6515,109.2237
2009-12-18,112.063,110.671,109.279
2009-12-21,112.0623,110.766,109.4697
2009-12-22,112.1744,110.8115,109.4486
2009-12-23,112.309,110.8595,109.41
2009-12-24,112.5145,110.9145,109.3145
2009-12-28,112.7307,111.072,109.4133
2009-12-29,112.8968,111.203,109.5092
2009-12-30,113.0526,111.264,109.4754
2009-12-31,113.0638,111.2735,109.4832
2010-01-04,113.3714,111.421,109.4706
2010-01-05,113.7148,111.552,109.3892
2010-01-06,114.0247,111.6955,109.3663
2010-01-07,114.2889,111.9245,109.5601
2010-01-08,114.6132,112.152,109.6908
2010-01-11,114.9569,112.3565,109.7561
2010-01-12,115.0775,112.484,109.8905
2010-01-13,115.3579,112.6215,109.8851
2010-01-14,115.6469,112.8005,109.9541
2010-01-15,115.7119,112.9065,110.1011
2010-01-19,115.81,113.1505,110.491
2010-01-20,115.6404,113.3345,111.0286
2010-01-21,115.5995,113.353,111.1065
2010-01-22,116.0358,113.227,110.4182
2010-01-25,116.2653,113.118,109.9707
2010-01-26,116.5125,112.9595,109.4065
2010-01-27,116.6213,112.815,109.0087
2010-01-28,116.8487,112.6155,108.3823
2010-01-29,117.1669,112.359,107.5511
2010-02-01,117.2467,112.24,107.2333
2010-02-02,117.1357,112.0925,107.0493
2010-02-03,116.9859,111.9025,106.8191
2010-02-04,117.0731,111.539,106.0049
2010-02-05,116.9431,111.1625,105.3819
2010-02-08,116.7201,110.7285,104.7369
2010-02-09,116.2347,110.353,104.4713
2010-02-10,115.8686,110.0205,104.1724
2010-02-11,115.1972,109.696,104.1948
2010-02-12,114.3372,109.3515,104.3658
2010-02-16,113.7453,109.1565,104.5677
2010-02-17,112.6716,108.9165,105.1614
2010-02-18,111.9074,108.7675,105.6276
2010-02-19,111.7828,108.7395,105.6962
2010-02-22,112.0544,108.837,105.6196
2010-02-23,112.0587,108.839,105.6193
2010-02-24,112.2438,108.9145,105.5852
2010-02-25,112.3515,108.9565,105.5615
2010-02-26,112.5414,109.065,105.5886
2010-03-01,112.8841,109.29,105.6959
2010-03-02,113.2552,109.447,105.6388
2010-03-03,113.5329,109.543,105.5531
2010-03-04,113.8956,109.6835,105.4714
2010-03-05,114.4556,110.074,105.6924
2010-03-08,114.9053,110.4545,106.0037
2010-03-09,115.1394,110.883,106.6266
2010-03-10,115.5336,111.2705,107.0074
2010-03-11,115.8548,111.6925,107.5302
2010-03-12,116.1927,112.059,107.9253
2010-03-15,116.3884,112.4315,108.4746
2010-03-16,116.8794,112.765,108.6506
2010-03-17,117.4618,113.107,108.7522
2010-03-18,117.9651,113.4135,108.8619
2010-03-19,118.211,113.655,109.099
2010-03-22,118.5025,113.9265,109.3505
2010-03-23,118.7111,114.3065,109.9019
2010-03-24,118.8372,114.6075,110.3778
2010-03-25,118.8137,114.9065,110.9993
2010-03-26,118.6645,115.1985,111.7325
2010-03-29,118.6995,115.47,112.2405
2010-03-30,118.6907,115.73,112.7693
2010-03-31,118.5173,115.965,113.4127
2010-04-01,118.3933,116.223,114.0527
2010-04-05,118.688,116.4485,114.209
2010-04-06,118.9634,116.687,114.4106
2010-04-07,119.0263,116.882,114.7377
2010-04-08,119.178,117.072,114.966
2010-04-09,119.5061,117.277,115.0479
2010-04-12,119.8016,117.491,115.1804
2010-04-13,120.0412,117.708,115.3748
2010-04-14,120.6495,117.947,115.2445
2010-04-15,121.1928,118.1565,115.1202
2010-04-16,121.3066,118.2725,115.2384
2010-04-19,121.375,118.4645,115.554
2010-04-20,121.6372,118.679,115.7208
2010-04-21,121.8595,118.8415,115.8235
2010-04-22,122.064,119.0505,116.037
2010-04-23,122.3393,119.3085,116.2777
2010-04-26,122.4285,119.547,116.6655
2010-04-27,122.3482,119.605,116.8618
2010-04-28,122.2581,119.704,117.1499
2010-04-29,122.1729,119.897,117.6211
2010-04-30,122.075,119.9475,117.82
2010-05-03,122.0889,120.027,117.9651
2010-05-04,122.2511,119.951,117.6509
2010-05-05,122.4665,119.874,117.2815
2010-05-06,123.551,119.5826,115.6142
2010-05-07,124.5453,119.1681,113.7909
2010-05-10,124.5145,118.9891,113.4637
